도로종류,노선명,시설명,시도,시군구,읍면동,리,총길이,총폭,유효폭,높이,교통량,준공년도
일반국도,일반국도27호선,계곡터널(상),전라북도,완주군,구이면,계곡리,290,7.4,7.4,6.8,6903,2005
일반국도,일반국도27호선,계곡터널(하),전라북도,완주군,구이면,계곡리,290,7.4,7.4,6.8,6903,2005
일반국도,일반국도1호선,계룡1터널(상),대전광역시,유성구,세동,,2600,10.5,7,7.5,6080,2006
일반국도,일반국도1호선,계룡1터널(하),충청남도,공주시,반포면,학봉리,2665,10.5,7,7.5,6080,2006
일반국도,일반국도1호선,계룡2터널(상),충청남도,공주시,반포면,학봉리,706,10,7,6.8,6080,2006
일반국도,일반국도1호선,계룡2터널(하),충청남도,공주시,반포면,온천리,695,10,7,6.8,6080,2006
일반국도,일반국도21호선,고덕터널(상),전라북도,완주군,상관면,신리,920,7,7,6.7,9013,2005
일반국도,일반국도21호선,고덕터널(하),전라북도,완주군,구이면,광곡리,870,7,7,6.7,9013,2005
일반국도,일반국도26호선,고령터널(상),경상북도,고령군,대가야읍,헌문리,760,9.6,7,6.7,8305,2004
일반국도,일반국도26호선,고령터널(하),경상북도,고령군,성산면,사부리,630,9.6,7,6.7,8305,2004
일반국도,일반국도30호선,고로치터널(상),전라북도,무주군,부남면,장안리,935,7,7,6.7,1631,2016
일반국도,일반국도30호선,고로치터널(하),전라북도,무주군,적상면,삼유리,921,7,7,6.7,1616,2016
일반국도,일반국도29호선,고부터널,전라북도,정읍시,고부면,만수리,370,14,14,9.3,3375,2013
일반국도,일반국도38호선,고사1터널(상),강원도,삼척시,도계읍,고사리,585,7,7,6.7,4339,2016
일반국도,일반국도38호선,고사1터널(하),강원도,삼척시,도계읍,산기리,550,7,7,6.7,4339,2016
일반국도,일반국도38호선,고사2터널(상),강원도,삼척시,도계읍,산기리,625,7,7,6.7,4339,2016
일반국도,일반국도38호선,고사2터널(하),강원도,삼척시,도계읍,고사리,590,7,7,6.7,4339,2016
일반국도,일반국도31호선,고선터널(상),경상북도,봉화군,소천면,고선리,359,9.8,9.8,6.6,1636,2018
일반국도,일반국도31호선,고선터널(하),경상북도,봉화군,소천면,고선리,359,9.8,9.8,6.3,1636,2018
일반국도,일반국도14호선,고성터널(상),경상남도,고성군,회화면,삼덕리,440,7,7,6.3,11482,2021
일반국도,일반국도14호선,고성터널(하1),경상남도,창원시 마산합포구,진전면,오서리,405,10.2,7,5.1,11482,1992
일반국도,일반국도14호선,고성터널(하2),경상남도,창원시 마산합포구,진전면,오서리,430,10.2,7,5.1,11482,1992
일반국도,일반국도2호선,고절터널,경상남도,하동군,적량면,고절리,999,10.1,10.1,5,2622,2018
일반국도,일반국도7호선,고포터널(상),경상북도,울진군,북면,나곡리,356,8.3,8.3,6.8,3264,2005
일반국도,일반국도7호선,고포터널(하),경상북도,울진군,북면,나곡리,376,8.3,8.3,6.8,3264,2005
일반국도,일반국도38호선,고한터널(상),강원도,정선군,고한읍,고한리,570,9.3,7,6.7,5334,2006
일반국도,일반국도38호선,고한터널(하),강원도,정선군,고한읍,고한리,505,9.3,7,6.7,5334,2006
일반국도,일반국도1호선,곰재터널(상),전라남도,장성군,북하면,쌍웅리,400,7,7,6.7,2451,2016
일반국도,일반국도1호선,곰재터널(하),전라남도,장성군,북이면,오월리,410,7,7,6.7,2451,2016
일반국도,일반국도20호선,곰티재터널,경상북도,청도군,청도읍,운산리,1031,7,7,7.5,1510,2013
일반국도,일반국도46호선,공리터널,강원도,양구군,양구읍,웅진리,1650,11.5,7.5,7.4,3956,2009
일반국도,일반국도21호선,광곡터널(상),전라북도,완주군,구이면,광곡리,380,7,7,6.7,9013,2005
일반국도,일반국도21호선,광곡터널(하),전라북도,완주군,구이면,평촌리,380,7,7,6.7,9013,2005
일반국도,일반국도36호선,광비1터널,경상북도,봉화군,소천면,분천리,873,7,7,7.1,1133,2016
일반국도,일반국도36호선,광비2터널,경상북도,봉화군,소천면,분천리,660,7,7,7.1,1133,2016
일반국도,일반국도3호선,광주1터널(상),경기도,광주시,초월읍,늑현리,530,12.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주1터널(하),경기도,광주시,초월읍,용수리,550,12.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주2터널(상),경기도,광주시,초월읍,학동리,339,12.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주2터널(하),경기도,광주시,초월읍,선동리,354,10.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주3터널(상),경기도,광주시,곤지암읍,신대리,224,12.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주3터널(하),경기도,광주시,초월읍,학동리,219,12.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주4터널(상),경기도,광주시,곤지암읍,열미리,1210,12.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주4터널(하),경기도,광주시,곤지암읍,신대리,1200,12.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주5터널(상),경기도,광주시,곤지암읍,열미리,948,12.5,10.5,8,40914,2017
일반국도,일반국도3호선,광주5터널(하),경기도,광주시,곤지암읍,열미리,950,12.5,10.5,8,40914,2017
일반국도,일반국도31호선,광치터널,강원도,인제군,인제읍,가아리,570,9.5,8,6.1,1269,1994
일반국도,일반국도13호선,구시터널(상),전라남도,해남군,현산면,구시리,563,9.6,7,6.7,5860,2007
일반국도,일반국도13호선,구시터널(하),전라남도,해남군,화산면,해창리,608,9.6,7,6.7,5860,2007
일반국도,일반국도22호선,구암터널(상),전라남도,화순군,동면,천덕리,672,10.1,7,6.7,7107,2005
일반국도,일반국도22호선,구암터널(하),전라남도,화순군,동면,복암리,672,10.1,7,6.7,7107,2005
일반국도,일반국도33호선,구포터널(상),경상북도,구미시,황상동,,1957,7,7,7,4906,2020
일반국도,일반국도33호선,구포터널(하),경상북도,구미시,구포동,,1925,7,7,7,13299,2020
일반국도,일반국도79호선,굴현터널,경상남도,창원시 의창구,소답동,,349,20,16,4.8,26506,2003
일반국도,일반국도2호선,귀산터널(상),경상남도,창원시 성산구,귀산동,,315,11.5,10,6.8,17886,2008
일반국도,일반국도2호선,귀산터널(하),경상남도,창원시 성산구,귀곡동,,373,11.5,10,6.8,17886,2008
일반국도,일반국도26호선,귀원터널,경상북도,고령군,쌍림면,송림리,135,8.5,8.5,6.5,1568,2005
일반국도,일반국도36호선,금강송1터널,경상북도,울진군,금강송면,쌍전리,223,7,7,6.7,1133,2016
일반국도,일반국도36호선,금강송2터널,경상북도,울진군,금강송면,쌍전리,1165,7,7,7.2,1133,2016
일반국도,일반국도7호선,금강터널,강원도,고성군,현내면,명호리,80,3.5,3.5,6,1352,2004
일반국도,일반국도58호선,금곡터널(상),경상남도,밀양시,삼랑진읍,임천리,713,10.1,10.1,6.3,1246,2018
일반국도,일반국도58호선,금곡터널(하),경상남도,밀양시,남포동,,678,10.1,10.1,6.3,1246,2018
일반국도,일반국도36호선,금산터널,경상북도,울진군,울진읍,대흥리,936,7,7,7.1,1037,2019
일반국도,일반국도17호선,금산터널(상),충청남도,금산군,추부면,요광리,1470,10.5,7.3,7,9524,2006
일반국도,일반국도17호선,금산터널(하),대전광역시,동구,삼괴동,,1450,7,7,7,9524,2006
일반국도,일반국도27호선,금진터널,전라남도,고흥군,금산면,신촌리,235,7,7,7,1630,2012
일반국도,일반국도14호선,김해1터널(상),경상남도,김해시,한림면,병동리,1502,10.3,7,7,11342,2007
일반국도,일반국도14호선,김해1터널(하),경상남도,김해시,주촌면,덕암리,1510,10.3,7,7,11342,2007
일반국도,일반국도14호선,김해2터널(상),경상남도,김해시,주촌면,원지리,480,9.8,7,6.8,10442,2007
일반국도,일반국도14호선,김해2터널(하),경상남도,김해시,주촌면,원지리,480,9.8,7,6.8,10442,2007
일반국도,일반국도14호선,김해3터널(상),경상남도,김해시,주촌면,원지리,380,9.8,7,6.8,10442,2007
일반국도,일반국도14호선,김해3터널(하),경상남도,김해시,주촌면,천곡리,380,9.8,7,6.8,10442,2007
일반국도,일반국도59호선,까칠재 터널,강원도,정선군,정선읍,신월리,377,7,7,7.1,2127,2006
일반국도,일반국도36호선,꼬치비재터널,경상북도,봉화군,소천면,분천리,565,7,7,7.1,1133,2016
일반국도,일반국도34호선,남선터널(상),경상북도,안동시,정상동,,461,7,7,6.7,7328,2009
일반국도,일반국도34호선,남선터널(하),경상북도,안동시,남선면,신석리,406,7,7,6.7,7328,2009
일반국도,일반국도44호선,남설악터널,강원도,양양군,서면,송천리,780,9.5,9.1,7,1316,2009
일반국도,일반국도25호선,남성현터널(상),경상북도,청도군,화양읍,다로리,1765,7,7,7,5866,2013
일반국도,일반국도25호선,남성현터널(하),경상북도,경산시,남천면,하도리,1735,7,7,7,5866,2013
일반국도,일반국도58호선,남포터널(상),경상남도,밀양시,남포동,,123,10.1,10.1,6.3,1246,2018
일반국도,일반국도58호선,남포터널(하),경상남도,밀양시,남포동,,100,10.1,10.1,6.3,1246,2018
일반국도,일반국도77호선,낭도터널,전라남도,여수시,화정면,낭도리,364,7,7,7.5,1027,2019
일반국도,일반국도5호선,내포1터널(상),경상남도,창원시 마산합포구,구산면,내포리,612,7,7,6.7,3397,2020
일반국도,일반국도5호선,내포1터널(하),경상남도,창원시 마산합포구,구산면,내포리,597,7,7,6.7,3397,2020
일반국도,일반국도5호선,내포2터널(상),경상남도,창원시 마산합포구,구산면,내포리,609,7,7,6.7,3397,2021
일반국도,일반국도5호선,내포2터널(하),경상남도,창원시 마산합포구,구산면,내포리,629,7,7,6.7,3397,2021
일반국도,일반국도7호선,냉천터널(상),경상북도,경주시,외동읍,냉천리,928,7.5,7.5,6.7,10838,2017
일반국도,일반국도7호선,냉천터널(하),경상북도,경주시,외동읍,제내리,948,7.5,7.5,6.7,10553,2017
일반국도,일반국도22호선,너릿재터널(상),광주광역시,동구,선교동,,400,9.5,9,6.5,7107,1971
일반국도,일반국도22호선,너릿재터널(하),전라남도,화순군,화순읍,이십곡리,620,10,9,6.5,7107,1992
일반국도,일반국도31호선,넛재터널,경상북도,봉화군,소천면,고선리,2405,9.5,9.5,4.8,1636,2018
일반국도,일반국도7호선,노곡1터널(상),경상북도,경주시,내남면,노곡리,98,11.9,8.8,8.3,10553,2017
일반국도,일반국도7호선,노곡1터널(하),경상북도,경주시,내남면,노곡리,72,7.5,7.5,6.7,10553,2017
일반국도,일반국도7호선,노곡2터널(상),경상북도,경주시,내남면,명계리,631,7.5,7.5,6.7,10553,2017
일반국도,일반국도7호선,노곡2터널(하),경상북도,경주시,내남면,노곡리,626,7.5,7.5,6.7,10553,2017
일반국도,일반국도35호선,노귀재터널(상),경상북도,영천시,화북면,상송리,953,7,7,6.7,1485,2011
일반국도,일반국도35호선,노귀재터널(하),경상북도,청송군,현서면,사촌리,905,7,7,6.7,1485,2011
일반국도,일반국도31호선,노루재터널,경상북도,봉화군,법전면,어지리,1700,13,9.5,8.3,763,2001
일반국도,일반국도31호선,녹전터널,강원도,영월군,중동면,녹전리,200,7,7,7,932,2015
일반국도,일반국도29호선,녹차터널(상),전라남도,보성군,미력면,미력리,365,9.8,7,6.7,7064,2009
일반국도,일반국도29호선,녹차터널(하),전라남도,보성군,노동면,명봉리,344,9.8,7,6.7,7064,2009
일반국도,일반국도56호선,느랏재터널,강원도,춘천시,동면,감정리,660,11.3,11.3,6.1,675,1991
일반국도,일반국도19호선,느릅재터널,충청북도,괴산군,감물면,백양리,1018,11.5,11.5,6.9,2246,2018
일반국도,일반국도38호선,느릅재터널(상),충청북도,제천시,송학면,시곡리,440,10.3,7,6.6,15890,2001
일반국도,일반국도38호선,느릅재터널(하),강원도,영월군,한반도면,쌍용리,470,10.3,7,6.6,15890,2001
일반국도,일반국도42호선,능안터널(상),경기도,용인시,삼가동,,370,9.8,8.8,6.7,33506,2018
일반국도,일반국도42호선,능안터널(하),경기도,용인시,삼가동,,390,9.8,8.8,6.7,33506,2018
일반국도,일반국도38호선,다릿재터널(상),충청북도,충주시,산척면,송강리,1500,13.7,10.4,7,5705,2003
일반국도,일반국도38호선,다릿재터널(하),충청북도,제천시,백운면,원월리,1500,11.5,7.3,8.4,5705,2003
일반국도,일반국도20호선,다사터널(상),경상남도,의령군,대의면,다사리,660,7,7,6.7,3603,2014
일반국도,일반국도20호선,다사터널(하),경상남도,의령군,칠곡면,산북리,665,7,7,6.7,3603,2014
일반국도,일반국도36호선,답운재터널,경상북도,울진군,금강송면,광회리,950,7,7,7.1,1133,2016
일반국도,일반국도24호선,대곡터널(상),전라남도,담양군,금성면,대곡리,230,9,7,7.1,3090,2018
일반국도,일반국도24호선,대곡터널(하),전라남도,담양군,금성면,봉서리,240,9,7,7,3090,2018
일반국도,일반국도38호선,대덕터널(상),경기도,안성시,신모산동,,419.5,9.5,9.5,6.5,21577,1994
일반국도,일반국도38호선,대덕터널(하),경기도,안성시,신모산동,,395.5,9.5,9.5,4,21577,1994
일반국도,일반국도17호선,대둔터널,전라북도,완주군,운주면,산북리,165,7,7,6.9,1123,2021
일반국도,일반국도3호선,대방터널(상),경상북도,김천시,구성면,광명리,207,7,7,6.3,4375,2015
일반국도,일반국도3호선,대방터널(하),경상북도,김천시,구성면,하강리,208,7,7,6.3,4375,2015
일반국도,일반국도38호선,대평터널(상),강원도,삼척시,신기면,대평리,216,7,7,6.7,4339,2016
일반국도,일반국도38호선,대평터널(하),강원도,삼척시,신기면,대평리,216,7,7,6.7,4339,2016
일반국도,일반국도17호선,대포터널(상),전라남도,여수시,소라면,대포리,750,7,7,6.7,23348,2013
일반국도,일반국도17호선,대포터널(하),전라남도,여수시,율촌면,신풍리,795,7,7,6.7,23348,2013
일반국도,일반국도31호선,대현터널,경상북도,봉화군,석포면,대현리,1436,10,10,4.8,1568,2018
일반국도,일반국도36호선,대흥터널,경상북도,울진군,울진읍,대흥리,218,7,7,6.7,1037,2020
일반국도,일반국도7호선,덕계터널(상),경상남도,양산시,덕계동,,709,7,7,6.7,11499,2019
일반국도,일반국도7호선,덕계터널(하),경상남도,양산시,명동,,634,7,7,6.7,11499,2019
일반국도,일반국도45호선,덕산터널(상),충청남도,예산군,덕산면,광천리,210,8.6,7.5,7.5,5051,2006
일반국도,일반국도45호선,덕산터널(하),충청남도,예산군,덕산면,광천리,209,8.6,7.5,7.5,5051,2006
일반국도,일반국도59호선,덕천터널,충청북도,단양군,가곡면,덕천리,775,7,7,7.2,2063,2016
일반국도,일반국도27호선,덕치터널,전라북도,임실군,덕치면,물우리,100,14,14,9.6,4152,2013
일반국도,일반국도38호선,도계1터널,강원도,삼척시,도계읍,흥전리,1765,7,7,7,3235,2016
일반국도,일반국도38호선,도계2터널,강원도,삼척시,도계읍,전두리,1077,7,7,7,3235,2016
일반국도,일반국도6호선,도덕터널,경기도,양평군,청운면,갈운리,434,13,11,7.6,1229,2017
일반국도,일반국도15호선,독재터널,전라남도,화순군,동복면,안성리,625,10,9,6.6,468,1995
일반국도,일반국도17호선,돌산터널,전라남도,여수시,돌산읍,죽포리,998,7,7,7.1,7184,2019
일반국도,일반국도22호선,동복터널(상),전라남도,화순군,동복면,독상리,394,10,7,6.7,2045,2004
일반국도,일반국도22호선,동복터널(하),전라남도,화순군,동복면,칠정리,394,10,7,6.7,2045,2004
일반국도,일반국도2호선,동전터널(하1),경상남도,창원시 마산합포구,현동,,600,8.8,7.3,6.5,29925,1992
일반국도,일반국도2호선,동전터널(하2),경상남도,창원시 마산합포구,현동,,610,8.8,7.3,6.5,29925,1992
일반국도,일반국도37호선,동학터널,충청북도,보은군,보은읍,성족리,204,10.9,10.9,5,1723,2006
일반국도,일반국도7호선,동해1터널,강원도,강릉시,강동면,산성우리,522,9.8,7.4,6.8,2846,1975
일반국도,일반국도7호선,동해2터널,강원도,강릉시,옥계면,낙풍리,449,9.8,7.4,6.8,2846,1975
일반국도,일반국도7호선,두명1터널(상),부산광역시,기장군,정관읍,두명리,750,7,7,6.7,10931,2019
일반국도,일반국도7호선,두명1터널(하),경상남도,양산시,덕계동,,755,7,7,6.7,10931,2019
일반국도,일반국도27호선,두무터널(상),전라북도,임실군,덕치면,일중리,690,7,7,6.7,4152,2012
일반국도,일반국도27호선,두무터널(하),전라북도,임실군,덕치면,일중리,722,7,7,6.7,4152,2012
일반국도,일반국도38호선,두문동재2터널,강원도,정선군,고한읍,고한리,2470,10.7,7,7.2,5334,2004
일반국도,일반국도38호선,두문동재터널,강원도,정선군,고한읍,고한리,1363,9.6,7,6.7,5334,2001
일반국도,일반국도17호선,둔덕1터널(상),전라남도,여수시,미평동,,321,7,7,6.7,11358,2012
일반국도,일반국도17호선,둔덕1터널(하),전라남도,여수시,둔덕동,,321,7,7,6.7,11358,2012
일반국도,일반국도26호선,득성터널(상),경상북도,고령군,성산면,어곡리,391.5,9.4,7,6.7,4779,2004
일반국도,일반국도26호선,득성터널(하),경상북도,고령군,성산면,득성리,358,9.6,7,6.7,4779,2004
일반국도,일반국도29호선,람덕터널,전라남도,화순군,이양면,구례리,575,9.6,7,6.7,6626,2009
일반국도,일반국도17호선,마래터널(상),전라남도,여수시,덕충동,,1397,7,7,7,7184,2012
일반국도,일반국도17호선,마래터널(하),전라남도,여수시,만흥동,,1345,7,7,7,7184,2012
일반국도,일반국도35호선,마사터널,경상북도,청송군,현서면,덕계리,225,9,7,6.1,1264,1993
일반국도,일반국도4호선,마산터널(상),충청북도,영동군,황간면,마산리,335,7,7,6.7,2102,2016
일반국도,일반국도4호선,마산터널(하),충청북도,영동군,황간면,마산리,310,7,7,6.7,2102,2016
일반국도,일반국도46호선,마석터널(상),경기도,남양주시,호평동,,1320,8.6,8.6,7,27493,2005
일반국도,일반국도46호선,마석터널(하),경기도,남양주시,화도읍,녹촌리,1320,8.6,8.6,7,27493,2005
일반국도,일반국도25호선,마암산터널,경상남도,밀양시,상남면,예림리,430,9,8,6.7,10981,2000
일반국도,일반국도29호선,마온터널(상),충청남도,홍성군,구항면,마온리,494,8.9,7,6.7,10480,2008
일반국도,일반국도29호선,마온터널(하),충청남도,홍성군,홍성읍,옥암리,504,8.9,7,6.7,10480,2008
일반국도,일반국도38호선,마차1터널(상),강원도,삼척시,도계읍,발이리,436,7,7,6,4339,2016
일반국도,일반국도38호선,마차1터널(하),강원도,삼척시,신기면,마차리,435,7,7,6,4339,2016
일반국도,일반국도32호선,마티터널(상),충청남도,공주시,반포면,마암리,700,9.8,7,6.9,10819,1997
일반국도,일반국도32호선,마티터널(하),충청남도,공주시,반포면,봉곡리,705,9.8,7,6.9,10819,1997
일반국도,일반국도59호선,마평1터널,강원도,평창군,진부면,마평리,235,7,7,7,1200,2011
일반국도,일반국도59호선,마평2터널,강원도,평창군,진부면,마평리,640,7,7,7,1200,2011
일반국도,일반국도59호선,막동터널,강원도,평창군,진부면,막동리,249,11.3,11.3,7.2,916,2018
일반국도,일반국도45호선,만세터널(상),경기도,안성시,원곡면,칠곡리,1461,8,7,7,21819,2005
일반국도,일반국도45호선,만세터널(하),경기도,안성시,양성면,동항리,1430,8,7,7,21819,2005
일반국도,일반국도5호선,말고개터널,강원도,춘천시,사북면,원평리,637,7.8,7,6.8,2590,2002
일반국도,일반국도20호선,말구불터널(상),경상북도,경주시,현곡면,소현리,465,9.9,7.3,6.8,5159,2004
일반국도,일반국도20호선,말구불터널(하),경상북도,경주시,안강읍,검단리,440,9.9,7.3,6.8,5159,2004
일반국도,일반국도7호선,망양1터널(상),경상북도,울진군,기성면,망양리,760,7,7,6.8,5194,2010
일반국도,일반국도7호선,망양1터널(하),경상북도,울진군,기성면,망양리,690,7,7,6.8,5194,2010
일반국도,일반국도7호선,망양2터널(상),경상북도,울진군,기성면,망양리,593.3,7,7,6.8,5194,2010
일반국도,일반국도7호선,망양2터널(하),경상북도,울진군,기성면,망양리,497.6,7,7,6.8,5194,2010
일반국도,일반국도21호선,매봉산터널,충청남도,천안시 동남구,병천면,탑원리,360,7.5,7.5,6.9,11639,2016
일반국도,일반국도19호선,매지터널(상),강원도,원주시,귀래면,귀래리,690,7,7,6.7,10787,2010
일반국도,일반국도19호선,매지터널(하),강원도,원주시,흥업면,매지리,661,7,7,6.7,10787,2010
일반국도,일반국도17호선,머들령터널,대전광역시,동구,삼괴동,,200,21.5,18.4,6.7,9524,2006
일반국도,일반국도42호선,멧둔재터널(상),강원도,평창군,평창읍,노론리,640,9,6.5,6.1,2432,1991
일반국도,일반국도42호선,멧둔재터널(하),강원도,평창군,미탄면,창리,1245,7,7,7.3,1360,2015
일반국도,일반국도44호선,며느리고개터널(상),강원도,홍천군,남면,월천리,542,9,9,6.6,4939,2000
일반국도,일반국도44호선,며느리고개터널(하),강원도,홍천군,홍천읍,상오안리,493,11.3,8.6,6.6,4939,2000
일반국도,일반국도7호선,명계터널(상),경상북도,경주시,내남면,명계리,988,7.5,7.5,6.7,10553,2017
일반국도,일반국도7호선,명계터널(하),경상북도,경주시,내남면,명계리,988,7.5,7.5,6.7,10553,2017
일반국도,일반국도3호선,명석터널(상),경상남도,진주시,이현동,,345,8.9,7,4.8,12497,1998
일반국도,일반국도3호선,명석터널(하),경상남도,진주시,명석면,우수리,345,8.9,7,4.8,12497,1998
일반국도,일반국도46호선,모란터널(상),경기도,남양주시,화도읍,창현리,1610,8.6,8.6,7,18724,2005
일반국도,일반국도46호선,모란터널(하),경기도,남양주시,화도읍,월산리,1598,8.6,8.6,7,18724,2005
일반국도,일반국도27호선,모악터널,전라북도,완주군,구이면,원기리,325,19,16,8.7,8755,2003
일반국도,일반국도1호선,못재터널(상),전라남도,장성군,진원면,율곡리,1209,9.5,7,6.7,12464,2008
일반국도,일반국도1호선,못재터널(하),전라남도,장성군,장성읍,단광리,1229,9.5,7,6.7,18115,2008
일반국도,일반국도31호선,무룡터널(상),울산광역시,북구,어물동,,990,11.5,11.5,10,15143,2006
일반국도,일반국도31호선,무룡터널(하),울산광역시,북구,어물동,,999,11.5,11.5,10,15143,2006
일반국도,일반국도5호선,무릉1터널(상),경상남도,함안군,칠원읍,운서리,470,10,8.8,6.9,6072,2004
일반국도,일반국도5호선,무릉1터널(하),경상남도,함안군,칠서면,무릉리,480,10,8.8,6.9,6072,2004
일반국도,일반국도5호선,무릉2터널(상),경상남도,함안군,칠서면,무릉리,602.4,10,8.8,6.9,6072,2004
일반국도,일반국도5호선,무릉2터널(하),경상남도,함안군,칠서면,무릉리,580,10,8.8,6.9,6072,2004
일반국도,일반국도5호선,무릉3터널(상),경상남도,함안군,칠서면,무릉리,580,10,8.8,6.9,6072,2004
일반국도,일반국도5호선,무릉3터널(하),경상남도,함안군,칠북면,가연리,550,10,8.8,6.9,6072,2004
일반국도,일반국도14호선,무점터널(상),경상남도,창원시 의창구,동읍,무점리,445,7,7,6.7,16994,2014
일반국도,일반국도14호선,무점터널(하),경상남도,창원시 의창구,동읍,무성리,448,7,7,6.7,16994,2014
일반국도,일반국도30호선,무풍터널,전라북도,무주군,무풍면,현내리,845,7,7,6.7,898,2012
일반국도,일반국도19호선,문광터널,충청북도,괴산군,문광면,양곡리,585,8,8,7,1758,2021
일반국도,일반국도7호선,문산터널(상),경상북도,경주시,외동읍,문산리,278,7.5,7.5,6.7,20069,2017
일반국도,일반국도7호선,문산터널(하),경상북도,경주시,외동읍,문산리,279,7.5,7.5,6.7,20069,2017
일반국도,일반국도42호선,문재터널,강원도,횡성군,안흥면,상안리,620,9,7,6.1,2461,1995
일반국도,일반국도37호선,문티터널(상),충청북도,옥천군,안내면,방하목리,879,7,7,6.7,2051,2018
일반국도,일반국도37호선,문티터널(하),충청북도,보은군,수한면,광촌리,761,7,7,6.7,2051,2018
일반국도,일반국도3호선,미평터널(상),경상북도,김천시,구성면,미평리,405,7,7,6.7,3242,2015
일반국도,일반국도3호선,미평터널(하),경상북도,김천시,구성면,금평리,367,7,7,6.7,3242,2015
일반국도,일반국도22호선,밀재터널(상),전라남도,영광군,묘량면,연암리,968,9.8,8.6,6.7,8395,2007
일반국도,일반국도22호선,밀재터널(하),전라남도,함평군,해보면,금덕리,958,9.8,8.6,6.7,8395,2007
일반국도,일반국도38호선,박달재터널(상),충청북도,제천시,백운면,평동리,1960,10.2,8.5,5.2,6034,1996
일반국도,일반국도38호선,박달재터널(하),충청북도,제천시,봉양읍,원박리,1765,10.1,7,7,6034,2000
일반국도,일반국도38호선,반송터널(상),강원도,영월군,영월읍,연하리,265,10,7,6.7,6559,2007
일반국도,일반국도38호선,반송터널(하),강원도,영월군,영월읍,연하리,220,10,7,6.7,6559,2007
일반국도,일반국도38호선,발이터널(상),강원도,삼척시,도계읍,발이리,340,7,7,6.7,4339,2016
일반국도,일반국도38호선,발이터널(하),강원도,삼척시,도계읍,발이리,410,7,7,6.7,4339,2016
일반국도,일반국도19호선,밤재터널(상),전라남도,구례군,산동면,계천리,1490,9.8,9.8,6.7,2395,1998
일반국도,일반국도27호선,밤재터널(상),전라북도,임실군,강진면,학석리,500,7,7,6.7,4231,2012
일반국도,일반국도27호선,밤재터널(하),전라북도,임실군,운암면,운암리,480,7,7,6.7,4231,2012
일반국도,일반국도19호선,밤재터널(하),전라북도,남원시,주천면,송치리,800,9.8,9.8,6.5,2395,1988
일반국도,일반국도38호선,방절터널(상),강원도,영월군,영월읍,방절리,200,9.8,7.3,6.8,10164,2004
일반국도,일반국도38호선,방절터널(하),강원도,영월군,영월읍,방절리,205,9.8,7.3,6.8,10164,2004
일반국도,일반국도14호선,배둔터널(상),경상남도,고성군,회화면,녹명리,945,7,7,6.3,11482,2021
일반국도,일반국도14호선,배둔터널(하),경상남도,고성군,회화면,녹명리,925,7,7,6.3,11482,2021
일반국도,일반국도2호선,배산터널(상),전라남도,장흥군,장동면,배산리,570,10,7.5,6.7,2694,2004
일반국도,일반국도2호선,배산터널(하),전라남도,보성군,보성읍,대야리,480,10,7.5,6.7,2694,2004
일반국도,일반국도46호선,배후령터널,강원도,춘천시,신북읍,유포리,5057,7,7,8.9,5382,2012
일반국도,일반국도33호선,백곡터널(상),경상북도,구미시,구평동,,119,7,7,6.7,4906,2019
일반국도,일반국도33호선,백곡터널(하),경상북도,구미시,구평동,,117,7,7,6.7,4906,2019
일반국도,일반국도36호선,백마령터널(상),충청북도,음성군,원남면,문암리,441,10.1,7.3,6.7,7190,1992
일반국도,일반국도36호선,백마령터널(하),충청북도,음성군,원남면,보천리,480,10.1,7.3,6.7,7190,1993
일반국도,일반국도3호선,백마터널(상),경기도,광주시,초월읍,대쌍령리,2340,10.5,10.5,8,40914,2013
일반국도,일반국도3호선,백마터널(하),경기도,광주시,오포읍,양벌리,2340,10.5,10.5,8,60805,2013
일반국도,일반국도31호선,뱃재터널(상),강원도,평창군,평창읍,주진리,1740,9,9,6.8,3438,2018
일반국도,일반국도31호선,뱃재터널(하),강원도,평창군,방림면,방림리,1692,9,9,6.8,3807,2018
일반국도,일반국도15호선,벌교터널(상),전라남도,보성군,벌교읍,척령리,720,9.8,7.3,6.7,2065,2004
일반국도,일반국도15호선,벌교터널(하),전라남도,보성군,벌교읍,전동리,720,9.8,7.3,6.7,2065,2004
일반국도,일반국도79호선,베틀산터널(진주),경상남도,창원시 마산합포구,진북면,신촌리,846,9,9,6.7,1629,2017
일반국도,일반국도79호선,베틀산터널(함안),경상남도,창원시 마산합포구,진북면,부산리,823,9,9,6.7,1629,2017
일반국도,일반국도30호선,변산터널(상),전라북도,부안군,변산면,지서리,285,7.5,7.5,6.7,3583,2017
일반국도,일반국도30호선,변산터널(하),전라북도,부안군,변산면,대항리,330,7.5,7.5,6.7,3583,2017
일반국도,일반국도33호선,봉강터널(상),경상남도,진주시,집현면,사촌리,244,7,7,6.8,6662,2015
일반국도,일반국도33호선,봉강터널(하),경상남도,진주시,집현면,봉강리,246,7,7,6.8,6662,2015
